ID,gender,ever_married,age,graduated,profession,work_experience,spending_score,family_size,product_category,customer_segment
462380,female,yes,53,no,artist,1.0,high,4,sports,sedan
459884,male,yes,80,no,lawyer,8.0,low,1,sports,suv
461651,female,yes,63,yes,artist,1.0,average,3,sports,hatchback
465336,female,no,41,yes,doctor,9.0,low,1,electric,sedan
461338,male,yes,43,yes,artist,1.0,average,4,sports,hatchback
460485,female,no,18,no,marketing,9.0,low,5,luxury,truck
467901,female,no,33,yes,entertainment,1.0,low,4,sports,truck
463713,male,no,30,no,engineer,9.0,low,3,electric,suv
464278,male,yes,85,yes,executive,1.0,high,2,sports,suv
459595,female,yes,36,yes,artist,4.0,high,7,sports,hatchback
461419,male,yes,27,no,entertainment,3.0,average,2,sports,truck
465767,male,no,28,no,healthcare,0.0,low,5,electric,truck
460598,female,yes,35,yes,doctor,0.0,average,3,luxury,sedan
460714,male,no,26,yes,entertainment,1.0,low,3,sports,suv
461584,female,yes,56,yes,artist,1.0,high,4,mid-range,truck
462066,female,no,26,yes,artist,13.0,low,2,sports,truck
463369,male,yes,31,yes,entertainment,4.0,low,2,sports,truck
466586,male,no,21,no,healthcare,0.0,low,2,sports,suv
464649,male,yes,39,no,entertainment,1.0,average,4,electric,sedan
463209,female,no,51,yes,artist,0.0,low,1,sports,hatchback
466298,male,yes,45,no,doctor,0.0,low,4,electric,sedan
463904,male,yes,77,yes,executive,1.0,low,1,sports,suv
462208,female,yes,33,no,engineer,7.0,average,5,electric,truck
461755,male,no,29,no,artist,1.0,low,3,mid-range,sedan
466872,male,yes,43,yes,artist,1.0,low,2,luxury,truck
467104,female,no,18,no,healthcare,1.0,low,3,sports,suv
463476,male,yes,53,yes,artist,3.0,average,3,sports,truck
463953,male,yes,28,yes,entertainment,3.0,average,3,commercial,truck
462202,female,no,43,yes,entertainment,1.0,low,4,electric,sedan
467830,male,no,31,yes,entertainment,1.0,low,3,sports,suv
461770,male,yes,65,yes,artist,1.0,low,2,sports,sedan
466525,male,yes,33,yes,artist,0.0,average,2,sports,truck
462349,male,yes,49,yes,artist,0.0,average,6,sports,hatchback
463964,male,no,33,no,healthcare,1.0,low,4,sports,hatchback
459353,male,yes,53,yes,artist,6.0,average,2,sports,hatchback
459709,female,yes,47,yes,artist,7.0,average,4,sports,hatchback
461858,male,no,31,no,entertainment,1.0,low,7,electric,suv
460450,male,yes,52,yes,executive,1.0,high,4,electric,truck
460780,female,no,30,yes,healthcare,1.0,low,2,luxury,sedan
465105,male,yes,69,no,executive,9.0,average,2,sports,truck
460445,male,no,29,yes,engineer,0.0,low,4,luxury,suv
462961,female,yes,56,no,engineer,1.0,average,5,sports,truck
463932,female,yes,72,yes,artist,1.0,average,3,sports,truck
465651,male,no,30,no,engineer,1.0,low,4,sports,suv
463721,female,no,31,yes,healthcare,1.0,low,4,mid-range,truck
467369,male,no,41,yes,artist,2.0,low,3,sports,sedan
461361,female,no,31,yes,healthcare,9.0,low,7,hybrid,suv
464793,female,yes,26,no,marketing,7.0,high,3,electric,sedan
459006,male,no,20,no,healthcare,1.0,low,4,sports,suv
460204,male,yes,41,yes,artist,4.0,low,4,sports,sedan
466762,male,yes,63,yes,homemaker,1.0,low,3,sports,truck
464318,male,yes,88,yes,executive,1.0,low,1,sports,suv
465416,male,yes,55,no,engineer,1.0,high,4,sports,sedan
462117,male,no,32,yes,entertainment,1.0,low,2,sports,suv
460710,female,yes,38,yes,artist,0.0,average,3,sports,sedan
460098,female,yes,62,yes,engineer,1.0,low,1,luxury,truck
465787,male,no,18,no,healthcare,1.0,low,5,electric,suv
463365,male,yes,67,no,executive,1.0,high,2,sports,suv
464042,female,yes,42,yes,artist,9.0,low,2,sports,truck
467627,female,no,45,yes,engineer,0.0,low,1,sports,sedan
464720,male,yes,46,no,doctor,0.0,average,3,electric,suv
461123,male,no,20,no,healthcare,2.0,low,4,electric,suv
465413,female,yes,41,yes,engineer,0.0,high,3,sports,sedan
465126,female,yes,35,no,engineer,7.0,average,4,electric,sedan
465950,female,yes,52,yes,artist,6.0,low,2,sports,sedan
466734,female,yes,63,yes,artist,1.0,average,4,sports,truck
466222,male,yes,51,no,executive,5.0,low,3,mid-range,hatchback
466142,female,yes,29,yes,entertainment,0.0,average,2,sports,sedan
467888,male,no,27,no,doctor,0.0,low,4,sports,truck
461992,female,no,37,yes,doctor,1.0,low,1,electric,sedan
459973,female,no,50,yes,artist,0.0,low,2,sports,sedan
460695,male,yes,74,yes,lawyer,1.0,low,1,sports,sedan
464260,female,yes,72,yes,artist,3.0,average,3,sports,hatchback
464140,female,yes,83,yes,lawyer,1.0,high,2,sports,truck
465606,male,yes,37,yes,engineer,1.0,average,3,luxury,sedan
459050,female,no,19,no,healthcare,0.0,low,3,sports,suv
462330,female,no,30,no,artist,1.0,low,1,sports,truck
459940,female,no,46,yes,engineer,1.0,low,2,economy,truck
466352,female,yes,65,yes,doctor,1.0,low,2,sports,truck
463558,female,yes,88,yes,lawyer,1.0,average,2,sports,hatchback
460049,male,yes,43,yes,entertainment,0.0,average,2,hybrid,sedan
464148,male,yes,50,yes,executive,9.0,high,3,mid-range,hatchback
465503,male,no,35,yes,artist,8.0,low,2,sports,suv
465082,male,yes,67,yes,lawyer,0.0,low,1,luxury,sedan
459832,male,yes,66,yes,executive,0.0,low,1,sports,truck
464609,female,no,39,yes,artist,3.0,low,2,sports,hatchback
466864,female,no,32,no,homemaker,8.0,low,1,sports,suv
461458,female,no,40,yes,artist,6.0,low,1,sports,truck
459218,male,yes,88,yes,lawyer,0.0,high,3,sports,hatchback
462860,male,no,30,yes,healthcare,8.0,low,5,sports,suv
462033,male,no,32,yes,entertainment,1.0,low,1,sports,sedan
467695,male,yes,43,no,marketing,1.0,low,2,commercial,suv
463090,female,yes,55,no,engineer,3.0,average,2,sports,truck
459219,female,yes,47,yes,artist,0.0,average,3,sports,hatchback
466359,male,no,22,no,healthcare,0.0,low,4,sports,suv
466088,female,no,31,no,healthcare,0.0,low,7,sports,truck
462822,male,no,19,no,healthcare,0.0,low,4,sports,suv
459076,male,yes,69,no,doctor,0.0,average,2,sports,hatchback
463879,male,yes,45,yes,executive,0.0,high,2,sports,hatchback
462827,female,no,22,no,doctor,1.0,low,3,luxury,sedan
461500,female,no,26,yes,doctor,0.0,low,3,sports,truck
461553,male,no,39,yes,artist,1.0,low,3,commercial,sedan
467912,male,yes,61,yes,entertainment,1.0,low,2,hybrid,sedan
465029,female,yes,74,no,lawyer,1.0,high,2,sports,hatchback
460062,male,no,29,yes,artist,4.0,low,1,luxury,suv
462863,male,no,29,yes,homemaker,5.0,low,1,sports,suv
460465,male,no,36,no,executive,0.0,low,3,sports,suv
460335,female,no,63,yes,doctor,0.0,low,2,sports,truck
466067,male,yes,69,yes,artist,0.0,average,5,luxury,hatchback
459807,male,yes,81,yes,lawyer,1.0,low,1,sports,sedan
463364,female,yes,71,no,lawyer,1.0,high,2,sports,truck
463599,female,no,31,no,healthcare,10.0,low,2,luxury,hatchback
462949,male,yes,35,no,homemaker,1.0,average,3,sports,truck
460275,female,no,52,yes,artist,6.0,low,1,sports,sedan
462416,male,yes,45,no,artist,0.0,low,2,electric,truck
460846,female,no,19,no,marketing,1.0,low,4,sports,suv
459542,male,no,23,no,healthcare,2.0,low,5,sports,suv
459080,male,yes,77,no,lawyer,0.0,low,2,sports,suv
463106,female,yes,84,yes,lawyer,0.0,low,1,sports,truck
464728,male,yes,47,no,entertainment,1.0,high,4,electric,suv
466474,male,no,29,yes,entertainment,6.0,low,3,sports,sedan
461711,female,no,35,yes,artist,8.0,low,3,mid-range,sedan
460347,male,yes,40,yes,artist,14.0,low,2,sports,hatchback
467689,male,no,35,no,healthcare,1.0,low,1,sports,suv
460260,male,no,20,no,healthcare,0.0,low,3,mid-range,suv
466344,male,no,43,yes,entertainment,0.0,low,2,mid-range,sedan
466437,male,yes,56,no,executive,0.0,low,1,sports,suv
460423,female,yes,53,yes,artist,3.0,low,1,commercial,sedan
459590,male,yes,22,no,executive,1.0,high,3,sports,suv
464668,male,yes,32,no,healthcare,1.0,high,4,electric,suv
463049,male,yes,51,no,executive,2.0,high,5,sports,sedan
462407,male,yes,37,no,doctor,2.0,average,4,sports,sedan
459450,male,yes,55,yes,artist,4.0,average,4,sports,sedan
463255,male,no,42,yes,entertainment,3.0,low,2,sports,sedan
462574,male,no,20,no,healthcare,1.0,low,5,electric,suv
465761,female,no,42,yes,artist,12.0,low,2,electric,sedan
467728,female,yes,38,no,engineer,1.0,high,5,sports,truck
465841,female,no,52,yes,engineer,3.0,low,1,sports,sedan
460117,female,yes,48,yes,marketing,9.0,low,1,sports,suv
466619,male,yes,37,yes,entertainment,5.0,average,2,sports,hatchback
461722,male,no,27,no,doctor,1.0,low,3,sports,truck
460898,male,yes,48,no,artist,3.0,average,4,sports,truck
463627,female,no,25,yes,marketing,5.0,low,2,electric,suv
460403,female,no,56,yes,doctor,3.0,low,1,sports,sedan
459818,female,yes,68,no,lawyer,1.0,low,1,sports,suv
463732,male,no,21,no,healthcare,0.0,low,4,sports,suv
467112,male,no,43,yes,artist,1.0,low,2,mid-range,truck
459902,male,yes,52,yes,lawyer,8.0,high,2,sports,hatchback
463233,male,yes,50,no,executive,0.0,average,5,sports,truck
467721,male,no,41,yes,entertainment,0.0,low,1,electric,suv
465915,male,yes,40,yes,entertainment,8.0,average,2,sports,truck
464506,male,no,32,yes,healthcare,8.0,low,2,electric,suv
460624,male,yes,57,yes,homemaker,5.0,high,2,sports,sedan
462020,female,no,25,yes,artist,13.0,low,2,sports,hatchback
464320,male,yes,74,no,lawyer,0.0,high,2,sports,sedan
461561,female,yes,46,yes,artist,0.0,average,2,sports,hatchback
465953,female,no,50,yes,artist,1.0,low,1,sports,suv
463309,male,yes,50,yes,artist,0.0,average,2,luxury,truck
459134,female,yes,69,yes,lawyer,0.0,high,2,sports,hatchback
464195,male,no,29,yes,artist,0.0,low,1,sports,sedan
466504,male,yes,38,no,executive,9.0,high,5,sports,truck
466792,female,yes,82,no,lawyer,0.0,low,1,sports,sedan
463837,female,yes,50,no,engineer,0.0,low,3,commercial,truck
465384,male,yes,56,yes,artist,0.0,high,2,sports,truck
462050,male,no,19,no,healthcare,4.0,low,3,mid-range,suv
465268,male,yes,29,no,executive,12.0,low,3,sports,truck
461370,male,no,26,yes,doctor,1.0,low,3,sports,suv
464225,female,no,31,no,doctor,1.0,low,5,luxury,hatchback
466665,male,yes,42,yes,artist,0.0,average,2,sports,sedan
462290,female,no,33,yes,doctor,1.0,low,1,sports,truck
459326,male,yes,35,no,healthcare,1.0,low,5,sports,suv
464926,female,yes,46,no,engineer,0.0,high,3,electric,sedan
460343,female,no,67,yes,artist,0.0,low,2,sports,truck
463626,female,no,35,no,artist,7.0,low,2,sports,suv
464266,male,no,28,no,doctor,8.0,low,3,sports,sedan
464491,female,no,43,no,doctor,8.0,low,1,electric,suv
463440,female,yes,73,yes,artist,0.0,average,3,economy,hatchback
463602,female,no,21,no,healthcare,8.0,low,4,sports,suv
464706,female,no,32,no,doctor,1.0,low,3,electric,suv
460313,male,no,32,yes,artist,13.0,low,3,sports,sedan
465497,male,no,25,no,homemaker,14.0,low,3,hybrid,sedan
465846,female,no,40,yes,artist,5.0,low,1,sports,sedan
463374,female,no,19,no,healthcare,0.0,low,3,sports,suv
462704,male,yes,48,yes,executive,5.0,high,5,sports,truck
462160,female,no,36,yes,artist,3.0,low,3,sports,hatchback
461365,male,no,27,no,healthcare,1.0,low,3,sports,suv
464205,female,yes,82,no,entertainment,0.0,high,2,sports,truck
459294,male,no,23,no,healthcare,9.0,low,4,sports,suv
460318,male,no,30,yes,entertainment,14.0,low,3,sports,suv
467967,male,no,30,yes,entertainment,8.0,low,4,sports,sedan
461797,male,no,30,yes,healthcare,1.0,low,3,sports,suv
462980,male,no,28,yes,entertainment,1.0,low,5,sports,hatchback
462361,male,yes,60,yes,artist,0.0,low,2,electric,sedan
461855,female,yes,52,yes,artist,1.0,average,2,sports,hatchback
467522,female,no,19,no,healthcare,0.0,low,2,sports,suv
463327,male,yes,40,no,executive,1.0,low,5,hybrid,suv
459824,male,no,38,yes,entertainment,8.0,low,1,sports,suv
461051,female,yes,71,yes,entertainment,1.0,average,2,sports,truck
461142,female,no,40,yes,engineer,1.0,low,3,luxury,truck
461521,male,yes,68,yes,artist,0.0,high,2,sports,truck
467792,male,no,21,no,healthcare,0.0,low,4,sports,suv
464654,female,yes,39,no,engineer,1.0,average,4,electric,truck
459111,male,yes,41,yes,executive,0.0,low,4,sports,truck
466473,female,no,22,no,healthcare,0.0,low,3,mid-range,suv
460046,female,yes,49,yes,artist,3.0,low,2,sports,truck
466698,female,yes,26,yes,healthcare,8.0,low,2,luxury,suv
459927,female,no,27,no,engineer,0.0,low,2,luxury,suv
467057,female,no,50,no,entertainment,8.0,low,2,sports,sedan
466052,female,yes,37,yes,homemaker,5.0,low,2,electric,suv
464210,male,no,43,yes,marketing,0.0,low,2,sports,sedan
465873,male,no,35,yes,entertainment,13.0,low,1,sports,suv
459802,female,yes,50,yes,artist,1.0,low,1,sports,hatchback
464817,male,no,31,yes,artist,7.0,low,1,electric,sedan
460845,female,no,20,no,healthcare,0.0,low,2,sports,suv
459072,male,yes,66,yes,entertainment,1.0,average,2,sports,hatchback
465694,male,yes,37,yes,healthcare,1.0,average,2,electric,sedan
466381,male,yes,52,yes,artist,2.0,average,2,sports,hatchback
460947,male,yes,45,yes,executive,7.0,high,5,sports,hatchback
467338,female,no,27,yes,healthcare,2.0,low,6,sports,suv
467189,female,yes,46,yes,artist,1.0,high,4,sports,hatchback
466456,female,yes,43,no,doctor,9.0,low,1,mid-range,sedan
463805,female,no,32,no,doctor,8.0,low,6,sports,hatchback
462427,male,yes,87,yes,lawyer,9.0,low,4,sports,hatchback
466906,male,no,59,yes,artist,1.0,low,2,sports,truck
461842,male,yes,63,yes,artist,1.0,average,3,sports,hatchback
462400,male,no,47,yes,artist,0.0,low,1,sports,truck
466598,female,yes,45,yes,artist,9.0,low,2,sports,hatchback
466940,male,yes,79,no,lawyer,0.0,low,1,sports,suv
461754,male,yes,65,no,entertainment,1.0,high,2,sports,truck
461376,female,no,38,yes,healthcare,0.0,low,2,sports,truck
462025,male,no,20,no,healthcare,2.0,low,3,electric,suv
465720,female,yes,36,yes,artist,1.0,low,2,sports,hatchback
466354,male,no,22,no,healthcare,0.0,low,4,sports,suv
463857,male,yes,56,no,healthcare,0.0,high,4,commercial,truck
465849,female,no,32,yes,doctor,5.0,low,3,electric,sedan
464100,female,no,33,yes,healthcare,1.0,low,1,sports,suv
461444,female,yes,68,yes,artist,1.0,high,2,sports,hatchback
464711,female,yes,38,yes,artist,7.0,average,3,economy,truck
465349,female,yes,49,yes,artist,0.0,high,4,sports,hatchback
463407,female,no,33,no,doctor,0.0,low,1,luxury,suv
466632,female,yes,57,yes,artist,1.0,high,2,sports,hatchback
464641,female,yes,65,yes,lawyer,2.0,low,6,economy,suv
462154,male,yes,36,yes,entertainment,0.0,average,2,sports,hatchback
464754,female,yes,43,no,engineer,4.0,average,7,electric,sedan
460167,female,no,18,no,entertainment,1.0,low,5,mid-range,hatchback
461987,female,yes,43,no,engineer,1.0,average,2,sports,truck
463259,male,yes,75,yes,lawyer,0.0,low,1,sports,sedan
461628,male,yes,39,yes,healthcare,11.0,average,2,sports,truck
459126,male,yes,61,yes,artist,2.0,low,2,sports,truck
465143,male,no,26,yes,engineer,0.0,low,5,electric,hatchback
460860,male,yes,52,yes,artist,7.0,average,4,sports,truck
467629,male,yes,50,yes,artist,1.0,low,1,sports,truck
461720,female,no,51,yes,artist,1.0,low,1,electric,truck
460086,male,yes,50,no,artist,1.0,average,3,sports,hatchback
465832,male,yes,53,yes,executive,9.0,high,5,electric,truck
467070,male,yes,40,no,executive,5.0,low,4,sports,suv
463541,female,no,26,no,healthcare,0.0,low,3,hybrid,truck
462431,male,no,32,no,entertainment,9.0,low,4,sports,sedan
461387,female,no,22,no,healthcare,5.0,low,3,mid-range,suv
461693,female,yes,36,yes,artist,1.0,average,4,sports,truck
466010,female,yes,69,no,doctor,0.0,low,1,luxury,sedan
465674,female,no,39,yes,entertainment,1.0,low,2,electric,sedan
459405,female,yes,81,no,doctor,0.0,high,2,sports,sedan
465989,female,no,28,no,healthcare,9.0,low,2,sports,suv
465598,male,no,28,yes,healthcare,6.0,low,5,mid-range,suv
466093,male,no,52,yes,entertainment,1.0,low,5,electric,truck
462773,female,yes,40,yes,artist,4.0,average,5,sports,truck
465763,female,yes,37,no,artist,0.0,average,2,electric,suv
462958,male,no,26,no,marketing,1.0,low,5,sports,suv
467056,female,no,31,no,homemaker,8.0,low,1,sports,sedan
461990,female,yes,68,yes,lawyer,0.0,low,2,sports,hatchback
464480,male,yes,42,yes,artist,1.0,average,3,sports,hatchback
461318,female,yes,56,yes,artist,1.0,average,6,hybrid,hatchback
467398,male,yes,37,no,entertainment,1.0,low,2,sports,sedan
464222,male,yes,58,yes,artist,1.0,low,1,sports,suv
465427,male,no,33,yes,artist,7.0,low,1,sports,sedan
460652,female,no,31,no,homemaker,8.0,low,1,electric,suv
463642,female,no,27,yes,healthcare,0.0,low,3,mid-range,truck
462672,male,no,25,no,healthcare,7.0,low,4,electric,suv
466112,male,yes,51,yes,entertainment,1.0,average,2,sports,truck
459831,male,yes,37,no,engineer,8.0,average,3,electric,suv
463027,male,yes,69,yes,executive,1.0,average,4,sports,truck
462467,female,yes,45,no,doctor,1.0,low,1,sports,sedan
461469,male,yes,38,yes,artist,0.0,low,2,sports,hatchback
467051,female,no,19,no,healthcare,0.0,low,4,sports,suv
465928,female,no,32,yes,healthcare,6.0,low,3,sports,suv
462491,male,no,31,yes,artist,1.0,low,5,sports,hatchback
460642,male,no,19,no,healthcare,13.0,low,3,luxury,suv
460988,male,yes,41,yes,entertainment,0.0,average,3,electric,hatchback
461108,male,no,21,no,healthcare,1.0,low,4,luxury,suv
463329,male,no,23,no,healthcare,0.0,low,6,luxury,suv
466153,male,yes,65,no,entertainment,0.0,average,2,sports,hatchback
467027,male,no,31,no,executive,4.0,low,5,economy,suv
466710,female,yes,73,no,artist,1.0,high,2,sports,hatchback
465616,male,yes,42,yes,doctor,9.0,low,2,sports,hatchback
463173,male,no,47,yes,artist,0.0,low,1,luxury,truck
465779,female,no,19,no,healthcare,0.0,low,5,mid-range,suv
465826,male,yes,45,no,executive,3.0,low,9,electric,suv
463575,female,no,28,yes,entertainment,0.0,low,3,sports,suv
466075,female,yes,50,yes,engineer,1.0,average,4,electric,truck
461723,male,no,26,yes,healthcare,8.0,low,2,sports,hatchback
460783,male,yes,82,yes,lawyer,0.0,low,1,sports,truck
465962,male,yes,33,yes,healthcare,0.0,low,2,commercial,sedan
462781,male,no,50,no,marketing,1.0,low,2,commercial,hatchback
466020,male,yes,83,no,lawyer,0.0,low,1,sports,suv
461502,female,no,37,yes,artist,9.0,low,1,sports,truck
463280,male,yes,37,yes,artist,6.0,average,2,luxury,sedan
466936,male,yes,55,no,lawyer,1.0,high,3,sports,hatchback
460552,male,yes,61,yes,artist,0.0,low,2,luxury,hatchback
459345,female,yes,39,yes,artist,3.0,low,1,sports,truck
464256,male,yes,40,yes,artist,0.0,low,2,sports,hatchback
467097,male,yes,55,yes,artist,2.0,low,1,sports,truck
462571,male,yes,50,yes,healthcare,1.0,average,1,sports,suv
463765,male,no,26,yes,doctor,13.0,low,3,sports,suv
460152,female,no,53,yes,artist,1.0,low,1,sports,hatchback
459587,female,no,32,yes,artist,7.0,low,3,sports,sedan
460995,female,no,31,yes,marketing,0.0,low,1,sports,suv
465426,male,no,30,no,healthcare,0.0,low,4,sports,truck
461452,female,no,31,yes,doctor,0.0,low,4,luxury,sedan
460797,male,yes,47,yes,artist,4.0,low,1,luxury,sedan
466618,male,yes,49,yes,artist,3.0,average,2,sports,hatchback
462168,male,yes,37,yes,executive,1.0,high,3,sports,truck
465338,male,yes,47,yes,artist,13.0,average,4,sports,hatchback
463501,male,yes,52,yes,executive,0.0,high,2,sports,hatchback
459726,male,yes,79,no,lawyer,0.0,high,2,sports,truck
463516,male,yes,47,no,executive,1.0,high,6,sports,hatchback
463359,male,no,23,no,healthcare,1.0,low,4,sports,suv
463488,female,no,29,no,engineer,9.0,low,4,electric,sedan
465872,female,no,33,yes,engineer,10.0,low,1,sports,sedan
460588,male,no,21,no,healthcare,0.0,low,4,luxury,suv
460236,male,no,18,no,healthcare,8.0,low,4,sports,suv
460802,male,yes,70,yes,lawyer,0.0,high,2,sports,hatchback
459467,female,yes,56,yes,artist,0.0,average,2,sports,hatchback
466953,male,yes,42,yes,artist,2.0,average,2,sports,truck
459086,female,no,28,no,healthcare,1.0,low,2,sports,truck
460827,male,yes,81,yes,lawyer,9.0,low,1,sports,suv
464272,male,no,30,yes,artist,9.0,low,2,sports,sedan
461063,male,yes,53,no,lawyer,0.0,low,2,sports,suv
467302,male,no,26,yes,executive,9.0,low,4,sports,suv
461935,male,yes,51,yes,artist,1.0,low,3,sports,hatchback
459089,male,no,19,no,artist,9.0,low,7,commercial,truck
